NOM,ways_points,geometry,centroid_x,centroid_y,True color,True color 20cm,structure,texture,couleur,surface(ha),typologie,especes_cultivés,Micro_el,Macro_el,ph,Roche_mère,True_color,True_color_20cm
G1348,"284839.4599999979,714665.7600000018;284839.4599999979,714670.7600000018;284844.4599999979,714670.7600000018;284844.4599999979,714665.7600000018;284839.4599999979,714665.7600000018","POLYGON ((284839.4599999979 714665.7600000018, 284839.4599999979 714670.7600000018, 284844.4599999979 714670.7600000018, 284844.4599999979 714665.7600000018, 284839.4599999979 714665.7600000018))",284841.9599999979,714668.2600000018,,,,,,,,,,,,,,
G1349,"284839.4599999979,714670.7600000018;284839.4599999979,714675.7600000018;284844.4599999979,714675.7600000018;284844.4599999979,714670.7600000018;284839.4599999979,714670.7600000018","POLYGON ((284839.4599999979 714670.7600000018, 284839.4599999979 714675.7600000018, 284844.4599999979 714675.7600000018, 284844.4599999979 714670.7600000018, 284839.4599999979 714670.7600000018))",284841.9599999979,714673.2600000018,,,,,,,,,,,,,,
G1350,"284839.4599999979,714675.7600000018;284839.4599999979,714680.7600000018;284844.4599999979,714680.7600000018;284844.4599999979,714675.7600000018;284839.4599999979,714675.7600000018","POLYGON ((284839.4599999979 714675.7600000018, 284839.4599999979 714680.7600000018, 284844.4599999979 714680.7600000018, 284844.4599999979 714675.7600000018, 284839.4599999979 714675.7600000018))",284841.9599999979,714678.2600000018,,,,,,,,,,,,,,
G1351,"284839.4599999979,714680.7600000018;284839.4599999979,714685.7600000018;284844.4599999979,714685.7600000018;284844.4599999979,714680.7600000018;284839.4599999979,714680.7600000018","POLYGON ((284839.4599999979 714680.7600000018, 284839.4599999979 714685.7600000018, 284844.4599999979 714685.7600000018, 284844.4599999979 714680.7600000018, 284839.4599999979 714680.7600000018))",284841.9599999979,714683.2600000018,,,,,,,,,,,,,,
G1352,"284839.4599999979,714685.7600000018;284839.4599999979,714690.7600000018;284844.4599999979,714690.7600000018;284844.4599999979,714685.7600000018;284839.4599999979,714685.7600000018","POLYGON ((284839.4599999979 714685.7600000018, 284839.4599999979 714690.7600000018, 284844.4599999979 714690.7600000018, 284844.4599999979 714685.7600000018, 284839.4599999979 714685.7600000018))",284841.9599999979,714688.2600000018,,,,,,,,,,,,,,
G1353,"284839.4599999979,714690.7600000018;284839.4599999979,714695.7600000018;284844.4599999979,714695.7600000018;284844.4599999979,714690.7600000018;284839.4599999979,714690.7600000018","POLYGON ((284839.4599999979 714690.7600000018, 284839.4599999979 714695.7600000018, 284844.4599999979 714695.7600000018, 284844.4599999979 714690.7600000018, 284839.4599999979 714690.7600000018))",284841.9599999979,714693.2600000018,,,,,,,,,,,,,,
G1354,"284839.4599999979,714695.7600000018;284839.4599999979,714700.7600000018;284844.4599999979,714700.7600000018;284844.4599999979,714695.7600000018;284839.4599999979,714695.7600000018","POLYGON ((284839.4599999979 714695.7600000018, 284839.4599999979 714700.7600000018, 284844.4599999979 714700.7600000018, 284844.4599999979 714695.7600000018, 284839.4599999979 714695.7600000018))",284841.9599999979,714698.2600000018,,,,,,,,,,,,,,
G1355,"284839.4599999979,714700.7600000018;284839.4599999979,714705.7600000018;284844.4599999979,714705.7600000018;284844.4599999979,714700.7600000018;284839.4599999979,714700.7600000018","POLYGON ((284839.4599999979 714700.7600000018, 284839.4599999979 714705.7600000018, 284844.4599999979 714705.7600000018, 284844.4599999979 714700.7600000018, 284839.4599999979 714700.7600000018))",284841.9599999979,714703.2600000018,,,,,,,,,,,,,,
G1356,"284839.4599999979,714705.7600000018;284839.4599999979,714710.7600000018;284844.4599999979,714710.7600000018;284844.4599999979,714705.7600000018;284839.4599999979,714705.7600000018","POLYGON ((284839.4599999979 714705.7600000018, 284839.4599999979 714710.7600000018, 284844.4599999979 714710.7600000018, 284844.4599999979 714705.7600000018, 284839.4599999979 714705.7600000018))",284841.9599999979,714708.2600000018,,,,,,,,,,,,,,
G1357,"284839.4599999979,714710.7600000018;284839.4599999979,714715.7600000018;284844.4599999979,714715.7600000018;284844.4599999979,714710.7600000018;284839.4599999979,714710.7600000018","POLYGON ((284839.4599999979 714710.7600000018, 284839.4599999979 714715.7600000018, 284844.4599999979 714715.7600000018, 284844.4599999979 714710.7600000018, 284839.4599999979 714710.7600000018))",284841.9599999979,714713.2600000018,,,,,,,,,,,,,,
G1358,"284839.4599999979,714715.7600000018;284839.4599999979,714720.7600000018;284844.4599999979,714720.7600000018;284844.4599999979,714715.7600000018;284839.4599999979,714715.7600000018","POLYGON ((284839.4599999979 714715.7600000018, 284839.4599999979 714720.7600000018, 284844.4599999979 714720.7600000018, 284844.4599999979 714715.7600000018, 284839.4599999979 714715.7600000018))",284841.9599999979,714718.2600000018,,,,,,,,,,,,,,
G1359,"284839.4599999979,714720.7600000018;284839.4599999979,714725.7600000018;284844.4599999979,714725.7600000018;284844.4599999979,714720.7600000018;284839.4599999979,714720.7600000018","POLYGON ((284839.4599999979 714720.7600000018, 284839.4599999979 714725.7600000018, 284844.4599999979 714725.7600000018, 284844.4599999979 714720.7600000018, 284839.4599999979 714720.7600000018))",284841.9599999979,714723.2600000018,,,,,,,,,,,,,,
G1360,"284839.4599999979,714725.7600000018;284839.4599999979,714730.7600000018;284844.4599999979,714730.7600000018;284844.4599999979,714725.7600000018;284839.4599999979,714725.7600000018","POLYGON ((284839.4599999979 714725.7600000018, 284839.4599999979 714730.7600000018, 284844.4599999979 714730.7600000018, 284844.4599999979 714725.7600000018, 284839.4599999979 714725.7600000018))",284841.9599999979,714728.2600000018,,,,,,,,,,,,,,
G1361,"284839.4599999979,714730.7600000018;284839.4599999979,714735.7600000018;284844.4599999979,714735.7600000018;284844.4599999979,714730.7600000018;284839.4599999979,714730.7600000018","POLYGON ((284839.4599999979 714730.7600000018, 284839.4599999979 714735.7600000018, 284844.4599999979 714735.7600000018, 284844.4599999979 714730.7600000018, 284839.4599999979 714730.7600000018))",284841.9599999979,714733.2600000018,,,,,,,,,,,,,,
G1362,"284839.4599999979,714735.7600000018;284839.4599999979,714740.7600000018;284844.4599999979,714740.7600000018;284844.4599999979,714735.7600000018;284839.4599999979,714735.7600000018","POLYGON ((284839.4599999979 714735.7600000018, 284839.4599999979 714740.7600000018, 284844.4599999979 714740.7600000018, 284844.4599999979 714735.7600000018, 284839.4599999979 714735.7600000018))",284841.9599999979,714738.2600000018,,,,,,,,,,,,,,
G1363,"284839.4599999979,714740.7600000018;284839.4599999979,714745.7600000018;284844.4599999979,714745.7600000018;284844.4599999979,714740.7600000018;284839.4599999979,714740.7600000018","POLYGON ((284839.4599999979 714740.7600000018, 284839.4599999979 714745.7600000018, 284844.4599999979 714745.7600000018, 284844.4599999979 714740.7600000018, 284839.4599999979 714740.7600000018))",284841.9599999979,714743.2600000018,,,,,,,,,,,,,,
G1364,"284839.4599999979,714745.7600000018;284839.4599999979,714750.7600000018;284844.4599999979,714750.7600000018;284844.4599999979,714745.7600000018;284839.4599999979,714745.7600000018","POLYGON ((284839.4599999979 714745.7600000018, 284839.4599999979 714750.7600000018, 284844.4599999979 714750.7600000018, 284844.4599999979 714745.7600000018, 284839.4599999979 714745.7600000018))",284841.9599999979,714748.2600000018,,,,,,,,,,,,,,
G1365,"284839.4599999979,714750.7600000018;284839.4599999979,714755.7600000018;284844.4599999979,714755.7600000018;284844.4599999979,714750.7600000018;284839.4599999979,714750.7600000018","POLYGON ((284839.4599999979 714750.7600000018, 284839.4599999979 714755.7600000018, 284844.4599999979 714755.7600000018, 284844.4599999979 714750.7600000018, 284839.4599999979 714750.7600000018))",284841.9599999979,714753.2600000018,,,,,,,,,,,,,,
G1366,"284839.4599999979,714755.7600000018;284839.4599999979,714760.7600000018;284844.4599999979,714760.7600000018;284844.4599999979,714755.7600000018;284839.4599999979,714755.7600000018","POLYGON ((284839.4599999979 714755.7600000018, 284839.4599999979 714760.7600000018, 284844.4599999979 714760.7600000018, 284844.4599999979 714755.7600000018, 284839.4599999979 714755.7600000018))",284841.9599999979,714758.2600000018,,,,,,,,,,,,,,
G1367,"284839.4599999979,714760.7600000018;284839.4599999979,714765.7600000018;284844.4599999979,714765.7600000018;284844.4599999979,714760.7600000018;284839.4599999979,714760.7600000018","POLYGON ((284839.4599999979 714760.7600000018, 284839.4599999979 714765.7600000018, 284844.4599999979 714765.7600000018, 284844.4599999979 714760.7600000018, 284839.4599999979 714760.7600000018))",284841.9599999979,714763.2600000018,,,,,,,,,,,,,,
G1368,"284839.4599999979,714765.7600000018;284839.4599999979,714770.7600000018;284844.4599999979,714770.7600000018;284844.4599999979,714765.7600000018;284839.4599999979,714765.7600000018","POLYGON ((284839.4599999979 714765.7600000018, 284839.4599999979 714770.7600000018, 284844.4599999979 714770.7600000018, 284844.4599999979 714765.7600000018, 284839.4599999979 714765.7600000018))",284841.9599999979,714768.2600000018,,,,,,,,,,,,,,
G1369,"284839.4599999979,714770.7600000018;284839.4599999979,714775.7600000018;284844.4599999979,714775.7600000018;284844.4599999979,714770.7600000018;284839.4599999979,714770.7600000018","POLYGON ((284839.4599999979 714770.7600000018, 284839.4599999979 714775.7600000018, 284844.4599999979 714775.7600000018, 284844.4599999979 714770.7600000018, 284839.4599999979 714770.7600000018))",284841.9599999979,714773.2600000018,,,,,,,,,,,,,,
G1370,"284839.4599999979,714775.7600000018;284839.4599999979,714780.7600000018;284844.4599999979,714780.7600000018;284844.4599999979,714775.7600000018;284839.4599999979,714775.7600000018","POLYGON ((284839.4599999979 714775.7600000018, 284839.4599999979 714780.7600000018, 284844.4599999979 714780.7600000018, 284844.4599999979 714775.7600000018, 284839.4599999979 714775.7600000018))",284841.9599999979,714778.2600000018,,,,,,,,,,,,,,
G1371,"284839.4599999979,714780.7600000018;284839.4599999979,714785.7600000018;284844.4599999979,714785.7600000018;284844.4599999979,714780.7600000018;284839.4599999979,714780.7600000018","POLYGON ((284839.4599999979 714780.7600000018, 284839.4599999979 714785.7600000018, 284844.4599999979 714785.7600000018, 284844.4599999979 714780.7600000018, 284839.4599999979 714780.7600000018))",284841.9599999979,714783.2600000018,,,,,,,,,,,,,,
G1372,"284839.4599999979,714785.7600000018;284839.4599999979,714790.7600000018;284844.4599999979,714790.7600000018;284844.4599999979,714785.7600000018;284839.4599999979,714785.7600000018","POLYGON ((284839.4599999979 714785.7600000018, 284839.4599999979 714790.7600000018, 284844.4599999979 714790.7600000018, 284844.4599999979 714785.7600000018, 284839.4599999979 714785.7600000018))",284841.9599999979,714788.2600000018,,,,,,,,,,,,,,
G1373,"284839.4599999979,714790.7600000018;284839.4599999979,714795.7600000018;284844.4599999979,714795.7600000018;284844.4599999979,714790.7600000018;284839.4599999979,714790.7600000018","POLYGON ((284839.4599999979 714790.7600000018, 284839.4599999979 714795.7600000018, 284844.4599999979 714795.7600000018, 284844.4599999979 714790.7600000018, 284839.4599999979 714790.7600000018))",284841.9599999979,714793.2600000018,,,,,,,,,,,,,,
G1374,"284839.4599999979,714795.7600000018;284839.4599999979,714800.7600000018;284844.4599999979,714800.7600000018;284844.4599999979,714795.7600000018;284839.4599999979,714795.7600000018","POLYGON ((284839.4599999979 714795.7600000018, 284839.4599999979 714800.7600000018, 284844.4599999979 714800.7600000018, 284844.4599999979 714795.7600000018, 284839.4599999979 714795.7600000018))",284841.9599999979,714798.2600000018,,,,,,,,,,,,,,
G1375,"284839.4599999979,714800.7600000018;284839.4599999979,714805.7600000018;284844.4599999979,714805.7600000018;284844.4599999979,714800.7600000018;284839.4599999979,714800.7600000018","POLYGON ((284839.4599999979 714800.7600000018, 284839.4599999979 714805.7600000018, 284844.4599999979 714805.7600000018, 284844.4599999979 714800.7600000018, 284839.4599999979 714800.7600000018))",284841.9599999979,714803.2600000018,,,,,,,,,,,,,,
G1376,"284839.4599999979,714805.7600000018;284839.4599999979,714810.7600000018;284844.4599999979,714810.7600000018;284844.4599999979,714805.7600000018;284839.4599999979,714805.7600000018","POLYGON ((284839.4599999979 714805.7600000018, 284839.4599999979 714810.7600000018, 284844.4599999979 714810.7600000018, 284844.4599999979 714805.7600000018, 284839.4599999979 714805.7600000018))",284841.9599999979,714808.2600000018,,,,,,,,,,,,,,
G1377,"284839.4599999979,714810.7600000018;284839.4599999979,714815.7600000018;284844.4599999979,714815.7600000018;284844.4599999979,714810.7600000018;284839.4599999979,714810.7600000018","POLYGON ((284839.4599999979 714810.7600000018, 284839.4599999979 714815.7600000018, 284844.4599999979 714815.7600000018, 284844.4599999979 714810.7600000018, 284839.4599999979 714810.7600000018))",284841.9599999979,714813.2600000018,,,,,,,,,,,,,,
G1378,"284839.4599999979,714815.7600000018;284839.4599999979,714820.7600000018;284844.4599999979,714820.7600000018;284844.4599999979,714815.7600000018;284839.4599999979,714815.7600000018","POLYGON ((284839.4599999979 714815.7600000018, 284839.4599999979 714820.7600000018, 284844.4599999979 714820.7600000018, 284844.4599999979 714815.7600000018, 284839.4599999979 714815.7600000018))",284841.9599999979,714818.2600000018,,,,,,,,,,,,,,
G1379,"284839.4599999979,714820.7600000018;284839.4599999979,714825.7600000018;284844.4599999979,714825.7600000018;284844.4599999979,714820.7600000018;284839.4599999979,714820.7600000018","POLYGON ((284839.4599999979 714820.7600000018, 284839.4599999979 714825.7600000018, 284844.4599999979 714825.7600000018, 284844.4599999979 714820.7600000018, 284839.4599999979 714820.7600000018))",284841.9599999979,714823.2600000018,,,,,,,,,,,,,,
G1380,"284839.4599999979,714825.7600000018;284839.4599999979,714830.7600000018;284844.4599999979,714830.7600000018;284844.4599999979,714825.7600000018;284839.4599999979,714825.7600000018","POLYGON ((284839.4599999979 714825.7600000018, 284839.4599999979 714830.7600000018, 284844.4599999979 714830.7600000018, 284844.4599999979 714825.7600000018, 284839.4599999979 714825.7600000018))",284841.9599999979,714828.2600000018,,,,,,,,,,,,,,
G1381,"284839.4599999979,714830.7600000018;284839.4599999979,714835.7600000018;284844.4599999979,714835.7600000018;284844.4599999979,714830.7600000018;284839.4599999979,714830.7600000018","POLYGON ((284839.4599999979 714830.7600000018, 284839.4599999979 714835.7600000018, 284844.4599999979 714835.7600000018, 284844.4599999979 714830.7600000018, 284839.4599999979 714830.7600000018))",284841.9599999979,714833.2600000018,,,,,,,,,,,,,,
G1382,"284839.4599999979,714835.7600000018;284839.4599999979,714840.7600000018;284844.4599999979,714840.7600000018;284844.4599999979,714835.7600000018;284839.4599999979,714835.7600000018","POLYGON ((284839.4599999979 714835.7600000018, 284839.4599999979 714840.7600000018, 284844.4599999979 714840.7600000018, 284844.4599999979 714835.7600000018, 284839.4599999979 714835.7600000018))",284841.9599999979,714838.2600000018,,,,,,,,,,,,,,
G1383,"284839.4599999979,714840.7600000018;284839.4599999979,714845.7600000018;284844.4599999979,714845.7600000018;284844.4599999979,714840.7600000018;284839.4599999979,714840.7600000018","POLYGON ((284839.4599999979 714840.7600000018, 284839.4599999979 714845.7600000018, 284844.4599999979 714845.7600000018, 284844.4599999979 714840.7600000018, 284839.4599999979 714840.7600000018))",284841.9599999979,714843.2600000018,,,,,,,,,,,,,,
G1384,"284839.4599999979,714845.7600000018;284839.4599999979,714850.7600000018;284844.4599999979,714850.7600000018;284844.4599999979,714845.7600000018;284839.4599999979,714845.7600000018","POLYGON ((284839.4599999979 714845.7600000018, 284839.4599999979 714850.7600000018, 284844.4599999979 714850.7600000018, 284844.4599999979 714845.7600000018, 284839.4599999979 714845.7600000018))",284841.9599999979,714848.2600000018,,,,,,,,,,,,,,
